game_key,bot_a,bot_b,game_index,swapped,winner,winner_raw,num_moves,time
Random__VS__AlphaBeta-new-d3__GAME__27,Random,AlphaBeta-new-d3,27,True,AlphaBeta-new-d3,1,5,2.3676459789276123
Random__VS__AlphaBeta-new-d3__GAME__28,Random,AlphaBeta-new-d3,28,False,draw,0,50,34.44067740440369
Random__VS__AlphaBeta-new-d3__GAME__29,Random,AlphaBeta-new-d3,29,True,AlphaBeta-new-d3,1,11,5.950355768203735
Random__VS__AlphaBeta-new-d3__GAME__30,Random,AlphaBeta-new-d3,30,False,draw,0,50,32.39426898956299
Random__VS__AlphaBeta-new-d3__GAME__31,Random,AlphaBeta-new-d3,31,True,AlphaBeta-new-d3,1,7,3.0210049152374268
Random__VS__AlphaBeta-new-d3__GAME__32,Random,AlphaBeta-new-d3,32,False,draw,0,50,37.14121079444885
Random__VS__AlphaBeta-new-d3__GAME__33,Random,AlphaBeta-new-d3,33,True,AlphaBeta-new-d3,1,17,8.889344692230225
Random__VS__AlphaBeta-new-d3__GAME__34,Random,AlphaBeta-new-d3,34,False,AlphaBeta-new-d3,-1,16,9.248600482940674
Random__VS__AlphaBeta-new-d3__GAME__35,Random,AlphaBeta-new-d3,35,True,AlphaBeta-new-d3,1,5,1.8384466171264648
Random__VS__AlphaBeta-new-d3__GAME__36,Random,AlphaBeta-new-d3,36,False,AlphaBeta-new-d3,-1,42,29.01213264465332
Random__VS__AlphaBeta-new-d3__GAME__37,Random,AlphaBeta-new-d3,37,True,Random,-1,11,7.692720174789429
Random__VS__AlphaBeta-new-d3__GAME__38,Random,AlphaBeta-new-d3,38,False,AlphaBeta-new-d3,-1,10,6.079126358032227
Random__VS__AlphaBeta-new-d3__GAME__39,Random,AlphaBeta-new-d3,39,True,AlphaBeta-new-d3,1,11,5.782318592071533
Random__VS__AlphaBeta-new-d3__GAME__40,Random,AlphaBeta-new-d3,40,False,AlphaBeta-new-d3,-1,36,23.03128957748413
Random__VS__AlphaBeta-new-d3__GAME__41,Random,AlphaBeta-new-d3,41,True,AlphaBeta-new-d3,1,7,3.2330284118652344
Random__VS__AlphaBeta-new-d3__GAME__42,Random,AlphaBeta-new-d3,42,False,Random,1,30,19.4052631855011
Random__VS__AlphaBeta-new-d3__GAME__43,Random,AlphaBeta-new-d3,43,True,AlphaBeta-new-d3,1,9,4.706603288650513
Random__VS__AlphaBeta-new-d3__GAME__44,Random,AlphaBeta-new-d3,44,False,Random,1,6,2.578167200088501
Random__VS__AlphaBeta-new-d3__GAME__45,Random,AlphaBeta-new-d3,45,True,AlphaBeta-new-d3,1,11,4.783618688583374
Random__VS__AlphaBeta-new-d3__GAME__46,Random,AlphaBeta-new-d3,46,False,AlphaBeta-new-d3,-1,8,3.0210795402526855
Random__VS__AlphaBeta-new-d3__GAME__47,Random,AlphaBeta-new-d3,47,True,AlphaBeta-new-d3,1,19,11.531304597854614
Random__VS__AlphaBeta-new-d3__GAME__48,Random,AlphaBeta-new-d3,48,False,AlphaBeta-new-d3,-1,6,3.030911922454834
Random__VS__AlphaBeta-new-d3__GAME__49,Random,AlphaBeta-new-d3,49,True,AlphaBeta-new-d3,1,11,5.042881488800049
Random__VS__MCTS-old-100__GAME__0,Random,MCTS-old-100,0,False,MCTS-old-100,-1,8,3.5286805629730225
Random__VS__MCTS-old-100__GAME__1,Random,MCTS-old-100,1,True,MCTS-old-100,1,11,7.37052059173584
Random__VS__MCTS-old-100__GAME__2,Random,MCTS-old-100,2,False,MCTS-old-100,-1,44,38.65039253234863
Random__VS__MCTS-old-100__GAME__3,Random,MCTS-old-100,3,True,MCTS-old-100,1,25,19.824233055114746
Random__VS__MCTS-old-100__GAME__4,Random,MCTS-old-100,4,False,MCTS-old-100,-1,10,5.311681032180786
Random__VS__MCTS-old-100__GAME__5,Random,MCTS-old-100,5,True,MCTS-old-100,1,37,31.673038244247437
Random__VS__MCTS-old-100__GAME__6,Random,MCTS-old-100,6,False,MCTS-old-100,-1,8,3.709479808807373
Random__VS__MCTS-old-100__GAME__7,Random,MCTS-old-100,7,True,MCTS-old-100,1,7,4.313379764556885
Random__VS__MCTS-old-100__GAME__8,Random,MCTS-old-100,8,False,MCTS-old-100,-1,22,14.295119524002075
Random__VS__MCTS-old-100__GAME__9,Random,MCTS-old-100,9,True,MCTS-old-100,1,7,4.057116985321045
Random__VS__MCTS-old-100__GAME__10,Random,MCTS-old-100,10,False,MCTS-old-100,-1,14,7.02029275894165
Random__VS__MCTS-old-100__GAME__11,Random,MCTS-old-100,11,True,MCTS-old-100,1,7,3.7741715908050537
Random__VS__MCTS-old-100__GAME__12,Random,MCTS-old-100,12,False,MCTS-old-100,-1,8,3.6865625381469727
Random__VS__MCTS-old-100__GAME__13,Random,MCTS-old-100,13,True,MCTS-old-100,1,11,6.923216342926025
Random__VS__MCTS-old-100__GAME__14,Random,MCTS-old-100,14,False,draw,0,50,43.05747413635254
Random__VS__MCTS-old-100__GAME__15,Random,MCTS-old-100,15,True,MCTS-old-100,1,5,2.4329075813293457
Random__VS__MCTS-old-100__GAME__16,Random,MCTS-old-100,16,False,MCTS-old-100,-1,8,3.706834316253662
Random__VS__MCTS-old-100__GAME__17,Random,MCTS-old-100,17,True,Random,-1,9,5.719154357910156
Random__VS__MCTS-old-100__GAME__18,Random,MCTS-old-100,18,False,MCTS-old-100,-1,8,4.086633682250977
Random__VS__MCTS-old-100__GAME__19,Random,MCTS-old-100,19,True,MCTS-old-100,1,7,3.7697970867156982
Random__VS__MCTS-old-100__GAME__20,Random,MCTS-old-100,20,False,Random,1,8,4.576012134552002
Random__VS__MCTS-old-100__GAME__21,Random,MCTS-old-100,21,True,MCTS-old-100,1,5,2.407088279724121
Random__VS__MCTS-old-100__GAME__22,Random,MCTS-old-100,22,False,MCTS-old-100,-1,6,2.342886209487915
Random__VS__MCTS-old-100__GAME__23,Random,MCTS-old-100,23,True,MCTS-old-100,1,9,4.72648024559021
Random__VS__MCTS-old-100__GAME__24,Random,MCTS-old-100,24,False,MCTS-old-100,-1,8,3.3409805297851562
Random__VS__MCTS-old-100__GAME__25,Random,MCTS-old-100,25,True,MCTS-old-100,1,7,3.997779369354248
Random__VS__MCTS-old-100__GAME__26,Random,MCTS-old-100,26,False,MCTS-old-100,-1,10,4.327593564987183
Random__VS__MCTS-old-100__GAME__27,Random,MCTS-old-100,27,True,MCTS-old-100,1,5,2.2965376377105713
Random__VS__MCTS-old-100__GAME__28,Random,MCTS-old-100,28,False,MCTS-old-100,-1,14,9.581212759017944
Random__VS__MCTS-old-100__GAME__29,Random,MCTS-old-100,29,True,MCTS-old-100,1,13,8.057019472122192
Random__VS__MCTS-old-100__GAME__30,Random,MCTS-old-100,30,False,MCTS-old-100,-1,40,35.40440821647644
Random__VS__MCTS-old-100__GAME__31,Random,MCTS-old-100,31,True,MCTS-old-100,1,13,8.132867097854614
Random__VS__MCTS-old-100__GAME__32,Random,MCTS-old-100,32,False,MCTS-old-100,-1,6,2.6325032711029053
Random__VS__MCTS-old-100__GAME__33,Random,MCTS-old-100,33,True,MCTS-old-100,1,9,5.761425018310547
Random__VS__MCTS-old-100__GAME__34,Random,MCTS-old-100,34,False,MCTS-old-100,-1,8,3.854363203048706
Random__VS__MCTS-old-100__GAME__35,Random,MCTS-old-100,35,True,MCTS-old-100,1,5,2.3952713012695312
Random__VS__MCTS-old-100__GAME__36,Random,MCTS-old-100,36,False,Random,1,6,3.2038819789886475
Random__VS__MCTS-old-100__GAME__37,Random,MCTS-old-100,37,True,MCTS-old-100,1,5,2.3616209030151367
Random__VS__MCTS-old-100__GAME__38,Random,MCTS-old-100,38,False,MCTS-old-100,-1,6,2.5168890953063965
Random__VS__MCTS-old-100__GAME__39,Random,MCTS-old-100,39,True,MCTS-old-100,1,7,3.6576406955718994
Random__VS__MCTS-old-100__GAME__40,Random,MCTS-old-100,40,False,MCTS-old-100,-1,8,4.755763292312622
Random__VS__MCTS-old-100__GAME__41,Random,MCTS-old-100,41,True,MCTS-old-100,1,7,3.950355052947998
Random__VS__MCTS-old-100__GAME__42,Random,MCTS-old-100,42,False,MCTS-old-100,-1,14,8.694807767868042
Random__VS__MCTS-old-100__GAME__43,Random,MCTS-old-100,43,True,MCTS-old-100,1,5,3.0890419483184814
Random__VS__MCTS-old-100__GAME__44,Random,MCTS-old-100,44,False,MCTS-old-100,-1,16,10.416592121124268
Random__VS__MCTS-old-100__GAME__45,Random,MCTS-old-100,45,True,MCTS-old-100,1,13,8.54074501991272
Random__VS__MCTS-old-100__GAME__46,Random,MCTS-old-100,46,False,MCTS-old-100,-1,6,2.5779781341552734
Random__VS__MCTS-old-100__GAME__47,Random,MCTS-old-100,47,True,MCTS-old-100,1,5,2.320186138153076
Random__VS__MCTS-old-100__GAME__48,Random,MCTS-old-100,48,False,MCTS-old-100,-1,8,3.5711638927459717
Random__VS__MCTS-old-100__GAME__49,Random,MCTS-old-100,49,True,Random,-1,5,3.757786750793457
Random__VS__MCTS-new-100__GAME__0,Random,MCTS-new-100,0,False,MCTS-new-100,-1,36,32.23336935043335
Random__VS__MCTS-new-100__GAME__1,Random,MCTS-new-100,1,True,MCTS-new-100,1,7,4.280318975448608
Random__VS__MCTS-new-100__GAME__2,Random,MCTS-new-100,2,False,MCTS-new-100,-1,14,8.625657320022583
Random__VS__MCTS-new-100__GAME__3,Random,MCTS-new-100,3,True,MCTS-new-100,1,5,2.783511161804199
Random__VS__MCTS-new-100__GAME__4,Random,MCTS-new-100,4,False,MCTS-new-100,-1,10,5.928900241851807
Random__VS__MCTS-new-100__GAME__5,Random,MCTS-new-100,5,True,MCTS-new-100,1,5,2.5390098094940186
Random__VS__MCTS-new-100__GAME__6,Random,MCTS-new-100,6,False,MCTS-new-100,-1,22,20.44772458076477
Random__VS__MCTS-new-100__GAME__7,Random,MCTS-new-100,7,True,MCTS-new-100,1,7,3.5219576358795166
Random__VS__MCTS-new-100__GAME__8,Random,MCTS-new-100,8,False,MCTS-new-100,-1,4,1.2019500732421875
Random__VS__MCTS-new-100__GAME__9,Random,MCTS-new-100,9,True,MCTS-new-100,1,9,5.735756874084473
Random__VS__MCTS-new-100__GAME__10,Random,MCTS-new-100,10,False,MCTS-new-100,-1,14,10.342601776123047
Random__VS__MCTS-new-100__GAME__11,Random,MCTS-new-100,11,True,MCTS-new-100,1,11,6.547540903091431
Random__VS__MCTS-new-100__GAME__12,Random,MCTS-new-100,12,False,draw,0,50,40.760308504104614
Random__VS__MCTS-new-100__GAME__13,Random,MCTS-new-100,13,True,MCTS-new-100,1,7,4.043978214263916
Random__VS__MCTS-new-100__GAME__14,Random,MCTS-new-100,14,False,MCTS-new-100,-1,28,23.611615657806396
Random__VS__MCTS-new-100__GAME__15,Random,MCTS-new-100,15,True,MCTS-new-100,1,19,15.785004615783691
Random__VS__MCTS-new-100__GAME__16,Random,MCTS-new-100,16,False,MCTS-new-100,-1,6,2.4951138496398926
Random__VS__MCTS-new-100__GAME__17,Random,MCTS-new-100,17,True,MCTS-new-100,1,9,5.3491551876068115
Random__VS__MCTS-new-100__GAME__18,Random,MCTS-new-100,18,False,MCTS-new-100,-1,14,12.274277925491333
Random__VS__MCTS-new-100__GAME__19,Random,MCTS-new-100,19,True,MCTS-new-100,1,17,15.559725522994995
Random__VS__MCTS-new-100__GAME__20,Random,MCTS-new-100,20,False,MCTS-new-100,-1,8,4.573165655136108
Random__VS__MCTS-new-100__GAME__21,Random,MCTS-new-100,21,True,MCTS-new-100,1,9,6.54629373550415
Random__VS__MCTS-new-100__GAME__22,Random,MCTS-new-100,22,False,MCTS-new-100,-1,10,6.48933744430542
Random__VS__MCTS-new-100__GAME__23,Random,MCTS-new-100,23,True,MCTS-new-100,1,19,16.907400608062744
Random__VS__MCTS-new-100__GAME__24,Random,MCTS-new-100,24,False,Random,1,10,5.748655319213867
Random__VS__MCTS-new-100__GAME__25,Random,MCTS-new-100,25,True,MCTS-new-100,1,17,12.305192470550537
Random__VS__MCTS-new-100__GAME__26,Random,MCTS-new-100,26,False,MCTS-new-100,-1,8,3.666989326477051
Random__VS__MCTS-new-100__GAME__27,Random,MCTS-new-100,27,True,MCTS-new-100,1,9,5.546549320220947
Random__VS__MCTS-new-100__GAME__28,Random,MCTS-new-100,28,False,MCTS-new-100,-1,8,3.9563167095184326
Random__VS__MCTS-new-100__GAME__29,Random,MCTS-new-100,29,True,MCTS-new-100,1,7,5.012003183364868
Random__VS__MCTS-new-100__GAME__30,Random,MCTS-new-100,30,False,MCTS-new-100,-1,4,1.4067952632904053
Random__VS__MCTS-new-100__GAME__31,Random,MCTS-new-100,31,True,MCTS-new-100,1,7,4.1537559032440186
Random__VS__MCTS-new-100__GAME__32,Random,MCTS-new-100,32,False,MCTS-new-100,-1,30,27.63277530670166
Random__VS__MCTS-new-100__GAME__33,Random,MCTS-new-100,33,True,MCTS-new-100,1,11,7.999764442443848
Random__VS__MCTS-new-100__GAME__34,Random,MCTS-new-100,34,False,MCTS-new-100,-1,14,7.99482536315918
Random__VS__MCTS-new-100__GAME__35,Random,MCTS-new-100,35,True,MCTS-new-100,1,9,5.799490451812744
Random__VS__MCTS-new-100__GAME__36,Random,MCTS-new-100,36,False,draw,0,50,52.398895502090454
Random__VS__MCTS-new-100__GAME__37,Random,MCTS-new-100,37,True,MCTS-new-100,1,13,10.51656699180603
Random__VS__MCTS-new-100__GAME__38,Random,MCTS-new-100,38,False,MCTS-new-100,-1,8,3.4514987468719482
Random__VS__MCTS-new-100__GAME__39,Random,MCTS-new-100,39,True,MCTS-new-100,1,29,26.327061414718628
Random__VS__MCTS-new-100__GAME__40,Random,MCTS-new-100,40,False,draw,0,50,48.31425619125366
Random__VS__MCTS-new-100__GAME__41,Random,MCTS-new-100,41,True,draw,0,50,36.80046534538269
Random__VS__MCTS-new-100__GAME__42,Random,MCTS-new-100,42,False,MCTS-new-100,-1,24,21.885860919952393
Random__VS__MCTS-new-100__GAME__43,Random,MCTS-new-100,43,True,MCTS-new-100,1,11,7.238809108734131
Random__VS__MCTS-new-100__GAME__44,Random,MCTS-new-100,44,False,MCTS-new-100,-1,14,10.483323097229004
Random__VS__MCTS-new-100__GAME__45,Random,MCTS-new-100,45,True,MCTS-new-100,1,13,9.328903198242188
Random__VS__MCTS-new-100__GAME__46,Random,MCTS-new-100,46,False,MCTS-new-100,-1,8,3.478123188018799
Random__VS__MCTS-new-100__GAME__47,Random,MCTS-new-100,47,True,MCTS-new-100,1,17,13.108852863311768
Random__VS__MCTS-new-100__GAME__48,Random,MCTS-new-100,48,False,MCTS-new-100,-1,10,5.605470895767212
Random__VS__MCTS-new-100__GAME__49,Random,MCTS-new-100,49,True,MCTS-new-100,1,11,8.637836456298828
Heuristic__VS__AlphaBeta-new-d3__GAME__0,Heuristic,AlphaBeta-new-d3,0,False,Heuristic,1,9,7.52640962600708
Heuristic__VS__AlphaBeta-new-d3__GAME__1,Heuristic,AlphaBeta-new-d3,1,True,Heuristic,-1,6,4.180050373077393
Heuristic__VS__AlphaBeta-new-d3__GAME__2,Heuristic,AlphaBeta-new-d3,2,False,Heuristic,1,9,7.16729211807251
Heuristic__VS__AlphaBeta-new-d3__GAME__3,Heuristic,AlphaBeta-new-d3,3,True,Heuristic,-1,5,3.229294538497925
Heuristic__VS__AlphaBeta-new-d3__GAME__4,Heuristic,AlphaBeta-new-d3,4,False,AlphaBeta-new-d3,-1,10,10.321864604949951
Heuristic__VS__AlphaBeta-new-d3__GAME__5,Heuristic,AlphaBeta-new-d3,5,True,Heuristic,-1,7,7.950786113739014
Heuristic__VS__AlphaBeta-new-d3__GAME__6,Heuristic,AlphaBeta-new-d3,6,False,Heuristic,1,5,2.5659966468811035
Heuristic__VS__AlphaBeta-new-d3__GAME__7,Heuristic,AlphaBeta-new-d3,7,True,Heuristic,-1,8,6.309625625610352
Heuristic__VS__AlphaBeta-new-d3__GAME__8,Heuristic,AlphaBeta-new-d3,8,False,Heuristic,1,6,4.420950412750244
Heuristic__VS__AlphaBeta-new-d3__GAME__9,Heuristic,AlphaBeta-new-d3,9,True,Heuristic,-1,6,4.351047992706299
Heuristic__VS__AlphaBeta-new-d3__GAME__10,Heuristic,AlphaBeta-new-d3,10,False,Heuristic,1,11,9.401361465454102
Heuristic__VS__AlphaBeta-new-d3__GAME__11,Heuristic,AlphaBeta-new-d3,11,True,Heuristic,-1,6,4.275628566741943
Heuristic__VS__AlphaBeta-new-d3__GAME__12,Heuristic,AlphaBeta-new-d3,12,False,Heuristic,1,9,7.9028379917144775
Heuristic__VS__AlphaBeta-new-d3__GAME__13,Heuristic,AlphaBeta-new-d3,13,True,Heuristic,-1,4,3.3782694339752197
Heuristic__VS__AlphaBeta-new-d3__GAME__14,Heuristic,AlphaBeta-new-d3,14,False,Heuristic,1,9,7.0842955112457275
Heuristic__VS__AlphaBeta-new-d3__GAME__15,Heuristic,AlphaBeta-new-d3,15,True,Heuristic,-1,6,3.844175338745117
Heuristic__VS__AlphaBeta-new-d3__GAME__16,Heuristic,AlphaBeta-new-d3,16,False,Heuristic,1,11,11.059996843338013
Heuristic__VS__AlphaBeta-new-d3__GAME__17,Heuristic,AlphaBeta-new-d3,17,True,Heuristic,-1,6,3.69549298286438
Heuristic__VS__AlphaBeta-new-d3__GAME__18,Heuristic,AlphaBeta-new-d3,18,False,Heuristic,1,7,4.590070009231567
Heuristic__VS__AlphaBeta-new-d3__GAME__19,Heuristic,AlphaBeta-new-d3,19,True,Heuristic,-1,6,3.1087231636047363
Heuristic__VS__AlphaBeta-new-d3__GAME__20,Heuristic,AlphaBeta-new-d3,20,False,Heuristic,1,9,6.912350416183472
Heuristic__VS__AlphaBeta-new-d3__GAME__21,Heuristic,AlphaBeta-new-d3,21,True,Heuristic,-1,5,3.941240072250366
Heuristic__VS__AlphaBeta-new-d3__GAME__22,Heuristic,AlphaBeta-new-d3,22,False,AlphaBeta-new-d3,-1,10,7.714288711547852
Heuristic__VS__AlphaBeta-new-d3__GAME__23,Heuristic,AlphaBeta-new-d3,23,True,Heuristic,-1,10,8.912915468215942
Heuristic__VS__AlphaBeta-new-d3__GAME__24,Heuristic,AlphaBeta-new-d3,24,False,Heuristic,1,5,2.9662952423095703
Heuristic__VS__AlphaBeta-new-d3__GAME__25,Heuristic,AlphaBeta-new-d3,25,True,Heuristic,-1,6,4.144610643386841
Heuristic__VS__AlphaBeta-new-d3__GAME__26,Heuristic,AlphaBeta-new-d3,26,False,Heuristic,1,7,4.821308612823486
Heuristic__VS__AlphaBeta-new-d3__GAME__27,Heuristic,AlphaBeta-new-d3,27,True,Heuristic,-1,8,5.191256999969482
Heuristic__VS__AlphaBeta-new-d3__GAME__28,Heuristic,AlphaBeta-new-d3,28,False,Heuristic,1,7,4.3596765995025635
Heuristic__VS__AlphaBeta-new-d3__GAME__29,Heuristic,AlphaBeta-new-d3,29,True,Heuristic,-1,9,8.422374963760376
Heuristic__VS__AlphaBeta-new-d3__GAME__30,Heuristic,AlphaBeta-new-d3,30,False,Heuristic,1,6,4.364826917648315
Heuristic__VS__AlphaBeta-new-d3__GAME__31,Heuristic,AlphaBeta-new-d3,31,True,Heuristic,-1,8,5.916798830032349
Heuristic__VS__AlphaBeta-new-d3__GAME__32,Heuristic,AlphaBeta-new-d3,32,False,Heuristic,1,7,4.526269435882568
Heuristic__VS__AlphaBeta-new-d3__GAME__33,Heuristic,AlphaBeta-new-d3,33,True,Heuristic,-1,5,4.225878477096558
Heuristic__VS__AlphaBeta-new-d3__GAME__34,Heuristic,AlphaBeta-new-d3,34,False,Heuristic,1,5,3.230555772781372
Heuristic__VS__AlphaBeta-new-d3__GAME__35,Heuristic,AlphaBeta-new-d3,35,True,Heuristic,-1,12,10.960447311401367
Heuristic__VS__AlphaBeta-new-d3__GAME__36,Heuristic,AlphaBeta-new-d3,36,False,Heuristic,1,11,8.194158554077148
Heuristic__VS__AlphaBeta-new-d3__GAME__37,Heuristic,AlphaBeta-new-d3,37,True,Heuristic,-1,8,6.296907186508179
Heuristic__VS__AlphaBeta-new-d3__GAME__38,Heuristic,AlphaBeta-new-d3,38,False,Heuristic,1,9,6.366223096847534
Heuristic__VS__AlphaBeta-new-d3__GAME__39,Heuristic,AlphaBeta-new-d3,39,True,Heuristic,-1,10,8.606045246124268
Heuristic__VS__AlphaBeta-new-d3__GAME__40,Heuristic,AlphaBeta-new-d3,40,False,Heuristic,1,8,6.062043905258179
Heuristic__VS__AlphaBeta-new-d3__GAME__41,Heuristic,AlphaBeta-new-d3,41,True,Heuristic,-1,5,3.097935438156128
Heuristic__VS__AlphaBeta-new-d3__GAME__42,Heuristic,AlphaBeta-new-d3,42,False,Heuristic,1,9,7.945230484008789
Heuristic__VS__AlphaBeta-new-d3__GAME__43,Heuristic,AlphaBeta-new-d3,43,True,Heuristic,-1,10,8.567377090454102
Heuristic__VS__AlphaBeta-new-d3__GAME__44,Heuristic,AlphaBeta-new-d3,44,False,Heuristic,1,7,4.713802814483643
Heuristic__VS__AlphaBeta-new-d3__GAME__45,Heuristic,AlphaBeta-new-d3,45,True,Heuristic,-1,8,7.344640493392944
Heuristic__VS__AlphaBeta-new-d3__GAME__46,Heuristic,AlphaBeta-new-d3,46,False,Heuristic,1,13,11.682329893112183
Heuristic__VS__AlphaBeta-new-d3__GAME__47,Heuristic,AlphaBeta-new-d3,47,True,Heuristic,-1,5,3.602689266204834
Heuristic__VS__AlphaBeta-new-d3__GAME__48,Heuristic,AlphaBeta-new-d3,48,False,Heuristic,1,9,6.059626817703247
Heuristic__VS__AlphaBeta-new-d3__GAME__49,Heuristic,AlphaBeta-new-d3,49,True,Heuristic,-1,6,3.455580949783325
Heuristic__VS__MCTS-old-100__GAME__0,Heuristic,MCTS-old-100,0,False,Heuristic,1,6,5.610519170761108
Heuristic__VS__MCTS-old-100__GAME__1,Heuristic,MCTS-old-100,1,True,Heuristic,-1,16,18.380151987075806
Heuristic__VS__MCTS-old-100__GAME__2,Heuristic,MCTS-old-100,2,False,Heuristic,1,13,11.446176528930664
Heuristic__VS__MCTS-old-100__GAME__3,Heuristic,MCTS-old-100,3,True,Heuristic,-1,8,7.164613485336304
Heuristic__VS__MCTS-old-100__GAME__4,Heuristic,MCTS-old-100,4,False,Heuristic,1,6,5.0447022914886475
Heuristic__VS__MCTS-old-100__GAME__5,Heuristic,MCTS-old-100,5,True,Heuristic,-1,7,6.087532043457031
Heuristic__VS__MCTS-old-100__GAME__6,Heuristic,MCTS-old-100,6,False,Heuristic,1,4,3.108999729156494
